frame,class_id,conf,x1,y1,x2,y2
730, 3, 0.26, 0.821150, 0.293870, 0.880450, 0.428342
731, 12, 0.33, 0.491011, 0.442499, 1.491011, 1.442499
731, 6, 0.31, 0.548931, 0.768592, 1.120600, 1.361547
731, 3, 0.47, 0.275017, 0.361407, 0.391419, 0.477851
732, 17, 0.29, 0.860718, 0.447243, 1.151720, 0.715909
732, 12, 0.32, 0.489403, 0.441590, 1.489403, 1.441590
732, 6, 0.33, 0.551207, 0.766225, 1.124036, 1.357400
732, 3, 0.32, 0.291255, 0.353007, 0.416260, 0.499552
733, 17, 0.30, 0.874406, 0.444357, 1.141635, 0.726203
733, 12, 0.35, 0.442355, 0.493801, 1.354298, 1.493801
733, 6, 0.29, 0.555471, 0.764044, 1.217119, 1.319501
733, 3, 0.50, 0.299262, 0.362378, 0.408223, 0.478888
733, 3, 0.44, 0.856318, 0.282127, 0.922350, 0.409078
733, 3, 0.39, 0.772189, 0.253478, 0.853906, 0.334740
733, 3, 0.30, 0.719287, 0.247817, 0.753855, 0.319781
733, 2, 0.37, 0.543539, 0.648861, 0.686339, 0.754240
734, 17, 0.36, 0.884017, 0.444078, 1.132032, 0.740944
734, 12, 0.39, 0.491844, 0.444252, 1.433054, 1.444252
734, 3, 0.39, 0.871286, 0.279674, 0.938241, 0.405178
734, 3, 0.37, 0.979122, 0.273314, 1.017325, 0.399336
734, 3, 0.37, 0.795857, 0.247814, 0.857729, 0.321822
734, 3, 0.31, 0.731907, 0.244105, 0.761039, 0.324605
734, 3, 0.30, 0.309877, 0.361072, 0.416769, 0.478885
734, 2, 0.47, 0.554089, 0.647074, 0.687028, 0.741977
735, 12, 0.54, 0.492660, 0.443515, 1.464354, 1.443515
735, 3, 0.44, 0.884387, 0.276281, 0.947080, 0.390858
735, 3, 0.44, 0.324287, 0.359870, 0.430635, 0.474431
735, 3, 0.43, 0.746267, 0.242228, 0.778206, 0.320408
735, 3, 0.28, 0.807844, 0.245425, 0.874201, 0.317750
735, 2, 0.38, 0.562994, 0.646176, 0.695217, 0.752651
736, 12, 0.52, 0.487631, 0.492310, 1.337796, 1.492310
736, 3, 0.40, 0.901523, 0.279064, 0.969248, 0.404376
736, 3, 0.35, 0.343833, 0.349719, 0.463497, 0.499590
737, 12, 0.42, 0.488811, 0.493758, 1.351735, 1.493758
737, 3, 0.51, 0.350591, 0.359267, 0.467561, 0.474279
737, 3, 0.33, 0.832323, 0.247941, 0.920564, 0.327358
737, 3, 0.30, 0.928444, 0.278077, 1.019556, 0.409766
738, 12, 0.57, 0.491703, 0.492216, 1.379660, 1.492216
738, 3, 0.49, 0.371536, 0.356511, 0.481385, 0.472320
738, 3, 0.42, 0.940046, 0.278247, 1.012519, 0.412682
738, 3, 0.39, 0.794109, 0.242033, 0.828295, 0.323573
738, 3, 0.36, 0.853084, 0.244006, 0.937076, 0.321812
738, 2, 0.31, 0.603474, 0.647690, 0.749965, 0.746573
739, 12, 0.47, 0.491224, 0.496736, 1.357084, 1.496736
739, 6, 0.38, 0.659695, 0.766455, 1.204609, 1.319566
739, 3, 0.42, 0.376759, 0.356084, 0.519870, 0.469484
739, 3, 0.35, 0.959810, 0.280196, 1.037726, 0.422053
740, 12, 0.41, 0.490539, 0.495650, 1.350330, 1.495650
740, 6, 0.35, 0.657571, 0.763868, 1.210840, 1.312769
740, 3, 0.39, 0.396333, 0.345779, 0.552858, 0.470646
741, 12, 0.34, 0.491486, 0.497710, 1.309474, 1.497710
741, 3, 0.27, 0.982996, 0.272174, 1.016587, 0.411589
741, 2, 0.26, 0.650195, 0.648867, 0.814739, 0.770891
742, 12, 0.38, 0.492413, 0.499647, 1.296813, 1.499647
743, 12, 0.37, 0.491408, 0.494179, 1.262194, 1.494179
743, 3, 0.45, 0.453132, 0.349967, 0.565909, 0.466880
744, 12, 0.59, 0.488384, 0.493675, 1.283277, 1.493675
744, 3, 0.39, 0.468368, 0.350602, 0.580923, 0.468911
744, 2, 0.26, 0.700010, 0.656053, 0.871870, 0.768978
745, 12, 0.67, 0.490189, 0.490253, 1.199632, 1.490252
745, 3, 0.43, 0.481932, 0.348785, 0.597679, 0.461895
746, 12, 0.63, 0.492246, 0.491310, 1.211240, 1.437666
746, 6, 0.37, 0.710513, 0.765692, 1.193697, 1.284997
746, 3, 0.35, 0.500610, 0.339765, 0.605271, 0.464517
746, 2, 0.29, 0.722745, 0.660821, 0.898842, 0.782737
747, 12, 0.59, 0.494732, 0.490216, 1.189726, 1.440938
747, 3, 0.45, 0.510094, 0.349525, 0.621834, 0.463765
747, 2, 0.37, 0.741753, 0.674819, 0.895445, 0.768490
748, 12, 0.53, 0.498293, 0.445630, 1.352184, 1.416969
748, 3, 0.27, 0.521598, 0.349117, 0.627011, 0.459592
748, 2, 0.38, 0.751544, 0.670458, 0.893900, 0.797360
748, 2, 0.32, 0.940063, 0.616011, 1.029862, 0.698188
749, 12, 0.50, 0.494819, 0.489756, 1.252317, 1.484828
749, 3, 0.34, 0.766380, 0.539821, 0.953238, 0.843664
749, 3, 0.26, 0.573320, 0.305033, 0.634101, 0.388902
749, 3, 0.26, 0.532141, 0.348873, 0.637658, 0.461618
749, 3, 0.25, 0.989967, 0.241929, 1.009425, 0.322082
750, 12, 0.56, 0.495032, 0.489950, 1.325039, 1.489950
751, 12, 0.57, 0.539751, 0.490524, 1.195801, 1.490524
751, 3, 0.26, 0.589287, 0.306225, 0.652819, 0.393111
751, 2, 0.38, 0.771581, 0.695378, 0.924150, 0.835725
752, 12, 0.50, 0.541029, 0.490507, 1.181015, 1.490507
752, 2, 0.29, 0.777354, 0.696275, 0.941599, 0.841231
753, 12, 0.62, 0.492302, 0.488796, 1.327549, 1.488796
753, 6, 0.29, 0.761353, 0.779128, 1.167463, 1.282826
753, 3, 0.28, 0.598181, 0.327157, 0.663355, 0.433162
753, 3, 0.26, 0.801470, 0.555277, 1.013366, 0.907460
754, 12, 0.56, 0.542214, 0.489426, 1.196998, 1.489426
754, 6, 0.25, 0.762793, 0.779319, 1.161513, 1.267582
754, 3, 0.29, 0.807311, 0.566197, 1.014604, 0.935914
754, 3, 0.27, 0.563387, 0.356788, 0.669133, 0.464481
754, 2, 0.36, 0.795104, 0.708139, 0.955291, 0.811677
755, 12, 0.59, 0.543801, 0.489495, 1.151259, 1.450438
755, 3, 0.25, 0.811694, 0.566098, 1.022988, 0.932421
755, 3, 0.25, 0.568289, 0.356697, 0.679383, 0.466553
755, 2, 0.39, 0.796633, 0.714495, 0.967977, 0.813728
756, 12, 0.56, 0.544505, 0.489441, 1.226893, 1.489441
756, 3, 0.27, 0.812966, 0.567632, 1.022500, 0.936749
756, 3, 0.26, 0.571337, 0.357079, 0.679943, 0.466681
756, 2, 0.49, 0.797028, 0.719917, 0.972551, 0.826804
757, 12, 0.55, 0.491601, 0.489827, 1.398301, 1.489827
757, 3, 0.31, 0.811165, 0.567193, 1.020175, 0.919961
757, 2, 0.62, 0.804590, 0.722857, 0.984442, 0.832877
758, 12, 0.59, 0.543851, 0.489133, 1.277181, 1.489133
758, 6, 0.28, 0.757495, 0.777281, 1.196569, 1.251104
758, 3, 0.37, 0.622493, 0.325510, 0.690658, 0.425140
758, 3, 0.37, 0.814425, 0.568876, 1.041801, 0.958276
758, 3, 0.25, 0.673570, 0.309533, 0.695700, 0.382666
758, 2, 0.55, 0.806259, 0.722419, 0.986721, 0.823999
759, 12, 0.56, 0.490732, 0.488985, 1.434693, 1.488985
759, 3, 0.37, 0.816907, 0.568605, 1.050820, 0.953501
759, 3, 0.37, 0.585547, 0.359716, 0.693049, 0.470273
759, 3, 0.34, 0.635611, 0.305725, 0.694373, 0.391119
759, 2, 0.62, 0.808246, 0.727688, 1.008015, 0.839580
760, 12, 0.60, 0.543874, 0.489581, 1.333227, 1.489581
760, 12, 0.30, 0.226928, 0.447471, 0.710334, 1.447471
760, 3, 0.30, 0.820007, 0.567653, 1.022011, 0.927945
760, 2, 0.50, 0.811382, 0.730869, 1.000747, 0.846654
761, 12, 0.49, 0.547290, 0.491174, 1.295893, 1.491174
761, 3, 0.37, 0.592270, 0.360413, 0.708134, 0.474840
761, 3, 0.30, 0.643820, 0.305981, 0.708857, 0.383733
761, 2, 0.35, 0.812859, 0.741782, 0.999210, 0.858363
762, 12, 0.42, 0.491626, 0.491290, 1.320326, 1.491290
762, 6, 0.26, 0.752916, 0.814164, 1.131918, 1.200502
762, 3, 0.28, 0.646897, 0.306448, 0.708991, 0.380027
762, 2, 0.46, 0.811713, 0.742211, 0.990274, 0.846663
763, 12, 0.44, 0.493653, 0.448796, 1.435485, 1.448796
763, 3, 0.37, 0.647604, 0.307035, 0.710891, 0.388655
763, 2, 0.59, 0.813564, 0.742590, 0.995152, 0.854081
764, 12, 0.54, 0.493115, 0.447246, 1.425687, 1.447246
764, 12, 0.28, 0.232071, 0.440905, 0.676854, 1.440905
764, 6, 0.27, 0.753264, 0.813582, 1.138227, 1.200750
764, 3, 0.29, 0.651485, 0.309665, 0.711661, 0.393356
764, 2, 0.66, 0.812526, 0.743758, 0.987291, 0.858376
765, 12, 0.46, 0.494626, 0.448816, 1.405125, 1.448816
765, 12, 0.27, 0.234313, 0.446949, 0.682734, 1.446949
765, 6, 0.28, 0.751443, 0.815015, 1.147821, 1.201278
765, 2, 0.61, 0.811758, 0.745240, 0.981533, 0.860740
766, 12, 0.54, 0.492472, 0.491482, 1.332678, 1.491482
766, 12, 0.28, 0.231526, 0.447073, 0.710849, 1.447073
766, 6, 0.28, 0.752810, 0.815422, 1.151561, 1.203809
766, 2, 0.60, 0.809995, 0.746486, 0.973792, 0.867033
767, 12, 0.56, 0.492407, 0.492252, 1.339019, 1.492252
767, 3, 0.31, 0.662178, 0.309393, 0.717528, 0.397150
767, 2, 0.63, 0.809597, 0.746869, 0.976835, 0.870207
768, 12, 0.57, 0.491263, 0.491677, 1.378960, 1.491677
768, 3, 0.43, 0.662911, 0.306097, 0.726271, 0.390376
768, 3, 0.31, 0.815160, 0.573359, 1.022262, 0.970052
768, 2, 0.67, 0.809414, 0.747877, 0.977459, 0.878742
769, 12, 0.51, 0.495445, 0.448648, 1.431555, 1.448648
769, 6, 0.27, 0.752154, 0.813345, 1.146415, 1.223146
769, 3, 0.45, 0.663454, 0.306314, 0.724923, 0.387063
769, 3, 0.44, 0.801495, 0.589698, 0.965380, 0.970846
769, 3, 0.37, 0.952612, 0.540545, 1.033901, 0.820808
769, 2, 0.64, 0.807141, 0.752122, 0.989533, 0.878354
770, 12, 0.38, 0.491938, 0.492384, 1.266941, 1.492384
770, 6, 0.26, 0.755578, 0.815581, 1.159224, 1.230439
770, 3, 0.51, 0.805564, 0.596874, 0.973341, 0.979982
770, 3, 0.28, 0.664039, 0.306699, 0.726541, 0.390524
770, 2, 0.56, 0.801590, 0.752795, 0.980268, 0.868851
771, 12, 0.40, 0.494693, 0.450150, 1.309676, 1.450150
771, 6, 0.29, 0.756821, 0.818672, 1.173364, 1.243576
771, 3, 0.39, 0.798044, 0.599053, 0.976840, 1.016500
771, 3, 0.28, 0.662848, 0.308249, 0.722859, 0.394386
771, 2, 0.46, 0.795024, 0.756416, 0.956640, 0.869740
772, 12, 0.56, 0.491610, 0.491924, 1.339917, 1.491924
773, 12, 0.58, 0.491241, 0.490737, 1.409491, 1.490737
774, 12, 0.56, 0.492054, 0.492191, 1.384002, 1.492191
775, 12, 0.53, 0.492822, 0.491833, 1.380525, 1.491833
775, 12, 0.27, 0.227125, 0.447174, 0.705511, 1.447174
775, 2, 0.26, 0.766880, 0.769199, 0.917672, 0.889381
776, 12, 0.54, 0.490806, 0.491363, 1.353195, 1.491364
776, 12, 0.30, 0.224396, 0.445358, 0.708382, 1.445358
776, 2, 0.40, 0.754044, 0.772200, 0.900358, 0.886562
776, 1, 0.27, 0.044834, 0.600121, 0.158452, 0.823940
777, 12, 0.46, 0.492514, 0.449806, 1.351683, 1.449806
777, 2, 0.48, 0.749073, 0.776523, 0.908711, 0.899944
777, 1, 0.31, 0.044596, 0.600903, 0.157379, 0.819951
778, 12, 0.67, 0.491298, 0.490011, 1.330806, 1.490011
778, 12, 0.37, 0.226238, 0.451171, 0.700744, 1.451171
778, 3, 0.29, 0.752557, 0.620647, 0.943386, 1.032969
778, 2, 0.44, 0.746216, 0.781064, 0.902128, 0.904471
778, 1, 0.26, 0.042392, 0.598713, 0.141683, 0.821894
779, 12, 0.50, 0.490018, 0.490740, 1.234100, 1.490740
779, 12, 0.31, 0.186316, 0.451631, 0.595145, 1.433194
779, 3, 0.31, 0.957531, 0.592575, 1.039356, 1.001728
779, 1, 0.29, 0.043230, 0.600357, 0.147624, 0.825129
780, 12, 0.50, 0.491633, 0.490489, 1.299974, 1.490489
780, 1, 0.26, 0.042173, 0.602196, 0.146059, 0.821765
781, 12, 0.57, 0.490362, 0.489650, 1.338052, 1.489650
782, 12, 0.65, 0.489932, 0.488311, 1.338096, 1.488311
782, 12, 0.31, 0.228158, 0.452198, 0.753726, 1.447022
782, 1, 0.30, 0.044199, 0.601237, 0.149077, 0.819278
783, 12, 0.45, 0.489175, 0.489641, 1.279952, 1.489641
783, 2, 0.43, 0.717495, 0.810623, 0.852069, 0.951641
783, 1, 0.26, 0.045329, 0.602201, 0.148957, 0.820653
784, 12, 0.54, 0.494829, 0.488096, 1.306936, 1.488096
785, 12, 0.56, 0.494236, 0.489673, 1.253180, 1.489673
786, 12, 0.45, 0.494319, 0.489072, 1.255735, 1.489072
787, 12, 0.52, 0.495483, 0.490526, 1.304130, 1.490526
788, 12, 0.40, 0.493937, 0.491081, 1.415768, 1.491081
789, 12, 0.60, 0.491013, 0.492395, 1.435128, 1.492395
789, 2, 0.56, 0.749384, 0.822542, 0.907500, 0.956675
789, 1, 0.28, 0.119338, 0.599339, 0.242590, 0.818850
790, 12, 0.58, 0.491566, 0.494486, 1.447011, 1.494486
790, 1, 0.26, 0.122932, 0.599513, 0.247177, 0.796389
791, 12, 0.36, 0.492277, 0.492473, 1.363195, 1.492473
792, 12, 0.31, 0.490895, 0.452141, 1.361071, 1.452141
793, 12, 0.29, 0.442685, 0.492544, 1.252125, 1.492544
794, 12, 0.34, 0.440424, 0.493230, 1.253322, 1.493230
794, 2, 0.32, 0.724015, 0.813404, 0.869285, 0.972145
795, 12, 0.33, 0.540244, 0.541338, 1.116497, 1.541337
795, 12, 0.30, 0.276045, 0.499895, 0.760727, 1.499895
796, 12, 0.32, 0.539240, 0.539904, 1.123592, 1.539904
797, 12, 0.34, 0.501552, 0.494170, 1.287740, 1.494170
798, 12, 0.35, 0.499247, 0.541254, 1.207454, 1.541254
799, 12, 0.37, 0.498723, 0.543692, 1.187370, 1.543692
800, 12, 0.52, 0.498792, 0.488766, 1.222988, 1.488766
801, 12, 0.55, 0.494261, 0.486682, 1.236292, 1.486682
802, 12, 0.58, 0.489726, 0.486340, 1.207460, 1.486340
803, 17, 0.29, 0.075684, 0.506654, 0.215482, 0.726286
803, 12, 0.59, 0.485736, 0.486831, 1.288435, 1.486831
804, 12, 0.49, 0.487393, 0.485337, 1.311882, 1.485337
805, 12, 0.54, 0.490216, 0.484697, 1.336981, 1.484697
806, 12, 0.50, 0.496621, 0.444857, 1.410721, 1.444857
807, 12, 0.54, 0.440336, 0.487808, 1.274956, 1.487808
808, 17, 0.29, 0.346464, 0.349443, 0.566965, 0.544876
808, 12, 0.56, 0.494082, 0.444323, 1.422209, 1.444323
808, 2, 0.32, 0.555360, 0.726557, 0.683777, 0.880366
809, 17, 0.31, 0.342859, 0.346431, 0.559266, 0.505403
809, 12, 0.53, 0.435237, 0.485802, 1.167212, 1.485802
809, 2, 0.47, 0.807959, 0.672993, 0.928725, 0.785418
810, 12, 0.68, 0.493645, 0.442978, 1.470747, 1.442978
811, 12, 0.67, 0.494540, 0.443702, 1.369691, 1.443702
812, 12, 0.60, 0.496184, 0.444489, 1.365273, 1.444489
813, 12, 0.35, 0.494267, 0.448468, 1.213721, 1.448467
815, 12, 0.36, 0.496116, 0.452045, 1.232407, 1.452045
816, 12, 0.66, 0.493406, 0.445168, 1.400227, 1.445168
816, 2, 0.42, 0.732094, 0.670711, 0.845588, 0.798481
817, 12, 0.63, 0.489859, 0.442735, 1.407000, 1.442735
817, 3, 0.25, 0.590679, 0.221805, 0.647711, 0.309578
817, 2, 0.60, 0.723198, 0.669686, 0.836312, 0.794097
818, 12, 0.65, 0.492405, 0.446049, 1.369233, 1.446049
818, 2, 0.51, 0.717292, 0.670917, 0.821011, 0.800706
819, 12, 0.58, 0.492078, 0.446861, 1.343657, 1.446862
819, 4, 0.27, 0.808044, 0.575809, 0.855847, 0.616758
819, 3, 0.26, 0.586349, 0.220342, 0.650727, 0.308515
819, 2, 0.53, 0.706665, 0.664428, 0.829117, 0.771740
820, 12, 0.64, 0.490488, 0.445351, 1.333064, 1.445351
820, 3, 0.28, 0.584195, 0.220546, 0.644872, 0.303775
820, 2, 0.50, 0.701844, 0.671121, 0.812490, 0.796368
821, 12, 0.61, 0.491037, 0.445686, 1.357459, 1.445686
821, 3, 0.28, 0.584588, 0.217616, 0.653023, 0.306477
821, 2, 0.58, 0.693848, 0.671471, 0.803878, 0.797808
822, 12, 0.76, 0.491376, 0.443167, 1.355676, 1.443167
822, 2, 0.62, 0.687601, 0.666754, 0.801741, 0.792123
823, 12, 0.77, 0.488691, 0.442842, 1.358236, 1.442842
823, 2, 0.50, 0.676715, 0.667098, 0.789379, 0.791545
824, 12, 0.69, 0.488518, 0.441870, 1.327037, 1.441870
824, 4, 0.26, 0.776479, 0.566146, 0.828795, 0.610194
824, 2, 0.61, 0.670239, 0.656000, 0.802105, 0.767842
825, 12, 0.53, 0.489928, 0.443516, 1.292822, 1.443516
825, 2, 0.47, 0.661373, 0.656634, 0.791146, 0.766590
826, 12, 0.58, 0.487404, 0.442560, 1.305706, 1.442559
827, 12, 0.58, 0.489330, 0.442707, 1.319310, 1.442707
827, 2, 0.58, 0.648219, 0.647735, 0.785424, 0.752389
828, 12, 0.56, 0.488218, 0.442123, 1.344295, 1.442123
828, 2, 0.65, 0.644105, 0.648277, 0.780081, 0.758137
829, 12, 0.51, 0.488349, 0.442779, 1.317180, 1.442779
829, 2, 0.60, 0.641112, 0.648989, 0.776262, 0.754108
830, 12, 0.50, 0.442806, 0.443934, 1.197236, 1.443934
830, 3, 0.27, 0.574224, 0.214308, 0.630665, 0.309681
830, 2, 0.41, 0.637673, 0.648883, 0.776903, 0.754506
831, 12, 0.56, 0.439677, 0.443983, 1.209769, 1.443983
831, 2, 0.43, 0.635880, 0.650572, 0.778731, 0.760480
832, 12, 0.53, 0.443196, 0.444889, 1.190325, 1.444889
832, 2, 0.44, 0.636960, 0.650875, 0.778653, 0.761740
833, 12, 0.54, 0.443473, 0.441856, 1.203644, 1.441856
833, 2, 0.50, 0.637237, 0.651015, 0.773705, 0.760910
834, 12, 0.63, 0.486850, 0.441977, 1.310853, 1.441977
834, 2, 0.44, 0.639136, 0.648207, 0.777312, 0.754474
835, 12, 0.64, 0.486819, 0.440058, 1.349236, 1.440058
835, 3, 0.46, 0.598986, 0.203345, 0.655242, 0.283967
835, 2, 0.62, 0.641287, 0.645971, 0.772915, 0.753756
835, 2, 0.30, 0.350723, 0.704924, 0.394807, 0.837171
836, 12, 0.67, 0.486104, 0.439867, 1.342039, 1.439867
836, 3, 0.30, 0.638634, 0.191844, 0.668844, 0.277299
836, 3, 0.30, 0.608822, 0.203253, 0.666410, 0.280442
836, 2, 0.65, 0.646271, 0.643504, 0.779252, 0.752559
837, 12, 0.67, 0.485863, 0.437958, 1.383150, 1.437958
837, 3, 0.28, 0.613553, 0.199989, 0.664517, 0.289864
837, 2, 0.65, 0.654564, 0.640919, 0.788205, 0.750747
837, 2, 0.37, 0.395675, 0.703523, 0.504667, 0.847076
838, 12, 0.58, 0.488122, 0.439504, 1.359802, 1.439504
838, 2, 0.61, 0.663927, 0.640110, 0.785920, 0.744446
839, 12, 0.66, 0.489368, 0.439813, 1.336360, 1.439813
839, 3, 0.28, 0.636321, 0.194464, 0.688426, 0.283386
839, 2, 0.52, 0.665644, 0.639890, 0.789209, 0.749416
840, 12, 0.65, 0.491593, 0.440570, 1.363067, 1.440570
840, 4, 0.34, 0.376231, 0.849415, 0.433169, 0.921865
840, 3, 0.35, 0.643072, 0.192775, 0.704849, 0.287444
840, 3, 0.25, 0.673675, 0.176285, 0.712263, 0.254029
840, 2, 0.35, 0.669224, 0.639429, 0.806205, 0.755141
841, 12, 0.67, 0.489833, 0.440141, 1.360967, 1.440141
841, 4, 0.43, 0.378895, 0.848142, 0.443280, 0.921003
841, 3, 0.46, 0.646657, 0.191002, 0.705759, 0.285106
841, 3, 0.40, 0.675647, 0.171929, 0.718573, 0.253929
841, 2, 0.47, 0.675939, 0.646602, 0.808312, 0.769034
842, 12, 0.64, 0.490388, 0.438063, 1.407031, 1.438063
842, 2, 0.49, 0.675554, 0.639050, 0.810513, 0.748329
843, 12, 0.71, 0.489605, 0.438434, 1.386750, 1.438434
843, 2, 0.58, 0.677757, 0.645289, 0.809937, 0.770162
844, 12, 0.66, 0.490082, 0.438783, 1.394640, 1.438783
844, 4, 0.28, 0.383459, 0.847853, 0.445108, 0.920987
844, 2, 0.58, 0.687901, 0.643193, 0.812813, 0.769666
845, 12, 0.71, 0.489322, 0.436866, 1.438487, 1.436866
845, 4, 0.35, 0.387487, 0.847560, 0.445653, 0.920744
845, 2, 0.60, 0.690025, 0.642017, 0.815237, 0.764110
845, 2, 0.26, 0.399623, 0.691803, 0.439478, 0.833712
846, 12, 0.67, 0.490369, 0.436655, 1.438665, 1.436655
846, 3, 0.35, 0.662483, 0.177112, 0.720543, 0.256400
846, 2, 0.58, 0.692297, 0.643020, 0.814679, 0.764671
847, 12, 0.59, 0.491052, 0.436835, 1.426060, 1.436835
847, 3, 0.34, 0.662760, 0.177273, 0.717013, 0.255767
847, 3, 0.33, 0.696835, 0.166212, 0.732906, 0.252248
847, 2, 0.66, 0.697366, 0.642420, 0.826230, 0.775384
848, 12, 0.56, 0.491678, 0.437177, 1.491678, 1.437177
848, 3, 0.40, 0.664448, 0.173035, 0.718578, 0.270381
848, 2, 0.60, 0.701254, 0.642442, 0.828164, 0.772468
849, 12, 0.52, 0.494443, 0.440121, 1.383076, 1.440121
849, 2, 0.35, 0.708549, 0.638664, 0.842263, 0.746367
850, 12, 0.48, 0.494717, 0.440025, 1.412883, 1.440025
850, 3, 0.33, 0.669069, 0.171379, 0.726254, 0.264541
850, 2, 0.52, 0.708305, 0.638337, 0.837043, 0.743882
851, 12, 0.40, 0.539788, 0.439680, 1.309865, 1.439680
851, 3, 0.30, 0.669767, 0.171741, 0.722902, 0.271714
851, 3, 0.26, 0.730931, 0.165533, 0.750304, 0.242224
851, 2, 0.57, 0.711566, 0.638231, 0.852104, 0.743925
852, 12, 0.52, 0.492881, 0.439171, 1.437996, 1.439172
852, 4, 0.30, 0.834988, 0.549464, 0.886841, 0.590337
852, 3, 0.33, 0.671253, 0.169406, 0.725482, 0.264572
852, 3, 0.25, 0.731953, 0.163590, 0.751136, 0.238896
852, 2, 0.65, 0.711703, 0.637908, 0.843522, 0.742212
853, 12, 0.51, 0.492590, 0.440266, 1.459390, 1.440266
853, 4, 0.30, 0.837231, 0.549714, 0.887734, 0.590733
853, 3, 0.31, 0.673995, 0.166738, 0.731566, 0.259824
853, 2, 0.63, 0.714581, 0.638381, 0.842057, 0.741310
854, 12, 0.53, 0.491967, 0.439351, 1.430813, 1.439351
854, 4, 0.27, 0.839117, 0.549601, 0.889033, 0.590230
854, 3, 0.29, 0.676567, 0.163099, 0.734400, 0.244076
854, 2, 0.61, 0.714183, 0.638464, 0.836705, 0.747973
855, 12, 0.51, 0.492877, 0.439546, 1.449125, 1.439546
855, 4, 0.29, 0.840384, 0.549760, 0.888527, 0.591552
855, 2, 0.67, 0.716136, 0.637846, 0.848257, 0.747456
856, 12, 0.53, 0.492218, 0.439319, 1.469290, 1.439319
856, 2, 0.65, 0.718941, 0.641070, 0.845298, 0.769915
857, 12, 0.46, 0.491981, 0.439588, 1.431180, 1.439588
857, 3, 0.32, 0.678558, 0.163481, 0.731069, 0.247670
857, 2, 0.61, 0.720986, 0.644349, 0.842579, 0.774773
858, 12, 0.50, 0.493094, 0.440922, 1.461934, 1.440922
858, 4, 0.33, 0.846761, 0.548685, 0.898207, 0.592885
858, 3, 0.41, 0.680307, 0.162952, 0.736948, 0.245768
858, 3, 0.28, 0.714043, 0.148403, 0.749823, 0.225711
858, 2, 0.70, 0.721643, 0.643293, 0.849509, 0.774233
859, 12, 0.51, 0.492370, 0.439929, 1.461945, 1.439929
859, 4, 0.28, 0.847682, 0.547923, 0.905352, 0.590374
859, 3, 0.39, 0.680967, 0.163059, 0.738879, 0.249374
859, 3, 0.36, 0.714611, 0.148279, 0.751967, 0.228815
859, 2, 0.66, 0.722467, 0.644072, 0.851969, 0.773900
860, 12, 0.52, 0.492053, 0.439494, 1.479807, 1.439494
860, 4, 0.33, 0.848021, 0.547647, 0.898926, 0.592326
860, 2, 0.64, 0.721790, 0.643498, 0.845067, 0.771007
861, 12, 0.45, 0.492732, 0.439328, 1.459649, 1.439328
861, 4, 0.38, 0.848102, 0.546762, 0.898980, 0.591486
861, 2, 0.70, 0.723926, 0.641978, 0.850459, 0.776486
862, 12, 0.46, 0.492584, 0.439218, 1.492584, 1.439218
862, 4, 0.27, 0.848636, 0.544994, 0.907347, 0.588093
862, 3, 0.31, 0.716267, 0.146810, 0.750320, 0.222243
862, 3, 0.28, 0.686712, 0.166503, 0.744947, 0.264154
862, 2, 0.70, 0.725097, 0.640972, 0.853501, 0.776122
863, 12, 0.47, 0.539231, 0.439214, 1.354377, 1.439214
863, 3, 0.46, 0.718978, 0.145809, 0.754755, 0.227306
863, 3, 0.29, 0.686438, 0.162658, 0.741891, 0.243352
863, 2, 0.64, 0.725676, 0.640047, 0.854634, 0.770833
864, 12, 0.48, 0.539974, 0.437730, 1.344714, 1.437730
864, 3, 0.37, 0.720776, 0.146713, 0.758337, 0.225588
864, 3, 0.29, 0.687257, 0.161335, 0.742995, 0.242666
864, 2, 0.54, 0.724716, 0.638659, 0.852032, 0.764770
865, 12, 0.47, 0.540140, 0.437381, 1.361549, 1.437381
865, 3, 0.33, 0.687447, 0.162346, 0.742485, 0.246732
865, 3, 0.32, 0.722596, 0.145731, 0.756328, 0.225783
865, 2, 0.52, 0.726293, 0.637243, 0.854645, 0.764242
866, 12, 0.43, 0.540171, 0.438937, 1.319221, 1.438937
866, 4, 0.35, 0.851563, 0.539808, 0.909076, 0.583302
866, 3, 0.33, 0.723230, 0.145656, 0.757179, 0.227775
866, 3, 0.27, 0.688667, 0.161778, 0.743822, 0.244259
866, 2, 0.58, 0.727604, 0.636423, 0.858393, 0.770760
867, 12, 0.39, 0.540151, 0.440844, 1.337803, 1.440844
867, 4, 0.28, 0.851765, 0.538628, 0.908859, 0.582316
867, 3, 0.34, 0.723333, 0.145185, 0.758651, 0.229337
867, 2, 0.54, 0.728302, 0.635130, 0.857806, 0.767224
867, 2, 0.30, 0.432441, 0.677688, 0.474209, 0.811486
868, 12, 0.42, 0.540614, 0.440704, 1.332732, 1.440704
868, 3, 0.29, 0.723801, 0.143815, 0.760533, 0.229123
868, 3, 0.26, 0.690187, 0.153046, 0.747536, 0.232402
868, 2, 0.49, 0.728486, 0.634478, 0.871616, 0.760807
869, 12, 0.45, 0.540282, 0.441518, 1.339254, 1.441518
869, 4, 0.31, 0.853675, 0.536053, 0.909846, 0.578075
869, 3, 0.46, 0.723509, 0.143630, 0.760969, 0.229820
869, 3, 0.34, 0.690327, 0.152617, 0.745703, 0.233715
869, 3, 0.26, 0.752165, 0.149577, 0.770996, 0.227755
